year,CommonName,ScientificName,EPBCThreatStatus,occurrenceCount,taxon_class_ET,BodyMass_g_ET,size_bucket,diet_top,foraging_top,activity_top,diet_diversity,foraging_diversity,activity_diversity,omnivore_flag,eats_insects,eats_fruit,eats_fish,can_fly,can_swim,nocturnal,is_crepuscular,is_cathemeral,aerial_forager,forages_aerial,ground_forager,forages_ground,wetland_user,forages_underwater,forages_water_surf,forages_canopy,forages_understory,specialist_flag,generalist_flag,is_marsupial,is_bat,habitat_alpine_subalpine,habitat_coastal_marine,habitat_desert_arid_zone,habitat_forest_woodland,habitat_grassland_floodplain_savanna,habitat_rainforest_tropical,habitat_unknown,ibra_arnhem_coast,ibra_arnhem_plateau,ibra_australian_alps,ibra_avon_wheatbelt,ibra_ben_lomond,ibra_brigalow_belt_north,ibra_brigalow_belt_south,ibra_broken_hill_complex,ibra_burt_plain,ibra_cape_york_peninsula,ibra_carnarvon,ibra_central_kimberley,ibra_central_mackay_coast,ibra_central_ranges,ibra_channel_country,ibra_cobar_peneplain,ibra_coolgardie,ibra_coral_sea,ibra_daly_basin,ibra_dampierland,ibra_darling_riverine_plains,ibra_darwin_coastal,ibra_davenport_murchison_ranges,ibra_desert_uplands,ibra_einasleigh_uplands,ibra_esperance_plains,ibra_eyre_yorke_block,ibra_finke,ibra_flinders_lofty_block,ibra_furneaux,ibra_gascoyne,ibra_gawler,ibra_geraldton_sandplains,ibra_great_sandy_desert,ibra_great_victoria_desert,ibra_gulf_coastal,ibra_gulf_fall_and_uplands,ibra_gulf_plains,ibra_hampton,ibra_indian_tropical_islands,ibra_jarrah_forest,ibra_kanmantoo,ibra_king,ibra_macdonnell_ranges,ibra_mallee,ibra_mitchell_grass_downs,ibra_mount_isa_inlier,ibra_mulga_lands,ibra_murchison,ibra_murray_darling_depression,ibra_nsw_north_coast,ibra_nsw_south_western_slopes,ibra_nandewar,ibra_naracoorte_coastal_plain,ibra_new_england_tablelands,ibra_northern_kimberley,ibra_nullarbor,ibra_ord_victoria_plain,ibra_pacific_subtropical_islands,ibra_pilbara,ibra_pine_creek,ibra_riverina,ibra_simpson_strzelecki_dunefields,ibra_south_east_coastal_plain,ibra_south_east_corner,ibra_south_eastern_highlands,ibra_south_eastern_queensland,ibra_southern_volcanic_plain,ibra_stony_plains,ibra_sturt_plateau,ibra_subantarctic_islands,ibra_swan_coastal_plain,ibra_sydney_basin,ibra_tanami,ibra_tasmanian_central_highlands,ibra_tasmanian_northern_midlands,ibra_tasmanian_northern_slopes,ibra_tasmanian_south_east,ibra_tasmanian_southern_ranges,ibra_tasmanian_west,ibra_tiwi_cobourg,ibra_victoria_bonaparte,ibra_victorian_midlands,ibra_warren,ibra_wet_tropics,ibra_yalgoo
2022,Diamond Dove,Geopelia cuneata,Present,145,Aves,31.6,Small,seed,ground,non-nocturnal,1.0,1.0,0.0,False,False,False,False,True,False,False,False,False,False,False,True,True,False,False,False,False,False,False,False,False,False,False,True,True,True,True,True,True,False,False,False,False,False,True,False,True,True,True,True,True,False,False,True,False,False,False,True,True,True,True,True,False,True,False,False,True,True,False,True,True,False,True,False,False,True,True,False,False,False,False,False,True,False,True,True,True,True,True,False,True,False,False,False,True,False,False,False,True,True,True,True,True,False,True,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,True,True,False,False,False
2022,Brush-tailed Phascogale,Phascogale tapoatafa,Present,143,Mammalia,193.5,Small,vert_warm,,nocturnal,3.0,0.0,1.0,False,True,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,True,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,True,True,False,False,False,False,False,False,False,False,False,True,False,False,False,True,True,True,False,False,False,True,True,False,False,False,False,False,False,False,False,False,True,True,False,False
2022,Black-faced Monarch,Monarcha melanopsis,Present,136,Aves,22.7,Small,invertebrates,understory,non-nocturnal,1.0,2.0,0.0,False,True,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,True,True,True,False,False,False,False,False,False,True,True,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,True,False,False,False,False,False,False,False,False,False,True,True,True,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,True,False
2022,Southern Cassowary,Casuarius casuarius,Endangered,134,Aves,44000.0,Large,fruit,ground,non-nocturnal,1.0,1.0,0.0,False,False,True,False,True,False,False,False,False,False,False,True,True,False,False,False,False,False,True,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False
2022,"New Holland Mouse, Pookila",Pseudomys novaehollandiae,Vulnerable,124,Mammalia,20.0,Small,other_plant,,nocturnal,2.0,0.0,1.0,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False
2022,Australian Bustard,Ardeotis australis,Present,113,Aves,4182.35,Medium,other_plant,ground,non-nocturnal,1.0,1.0,0.0,False,False,False,False,True,False,False,False,False,False,False,True,True,False,False,False,False,False,False,False,False,False,False,True,True,True,True,True,True,False,False,False,False,False,True,True,True,False,True,True,True,False,False,True,False,False,False,True,True,True,True,False,True,True,False,True,False,False,False,False,False,False,True,True,True,True,True,False,False,False,False,False,True,False,True,False,True,False,True,False,False,False,False,False,True,True,False,False,True,False,True,True,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False
2022,Grey Goshawk,Accipiter novaehollandiae,Present,110,Aves,326.06,Small,vert_warm,ground,non-nocturnal,3.0,2.0,0.0,False,True,False,False,True,False,False,False,False,False,False,True,True,False,False,False,False,False,False,False,False,False,False,True,True,True,True,True,False,False,False,False,False,False,False,True,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,True,False,False,False,False,False,False,False,True,True,True,True,True,False,False,False,False,True,False,False,False,True,True,False,False,False,False,True,False,True,False
2022,Feathertail Glider,Acrobates pygmaeus,Present,109,Mammalia,12.0,Small,invertebrates,,nocturnal,1.0,0.0,1.0,False,True,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,True,True,True,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,True,False,False,False,False,False,False,False,False,False,False,False,True,True,True,True,True,False,False,False,False,True,False,False,False,False,False,False,False,False,False,True,False,True,False
2022,Kelp Gull,Larus dominicanus,Present,106,Aves,952.43,Small,invertebrates,water_surface,non-nocturnal,0.0,2.0,0.0,False,False,False,False,True,True,False,False,False,False,False,True,True,True,False,True,False,False,False,False,False,False,True,True,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,True,False,True,False,False,False,False,True,False,True,False,False,True,False,True,True,False,False,False,False,False,False,False
2022,Turquoise Parrot,Neophema pulchella,Present,105,Aves,41.37,Small,seed,understory,non-nocturnal,3.0,2.0,0.0,False,False,True,False,True,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,True,True,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,True,False,True,False,False,False,False,False,False,False,False,False,True,True,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False
2022,Long-nosed Potoroo,Potorous tridactylus,Present,96,Mammalia,1100.0,Medium,other_plant,,nocturnal,1.0,0.0,1.0,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,True,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,True,True,True,False,False,False,False,False,True,False,False,True,True,True,False,True,False,False,False,False,False,False
2022,"Little Bent-winged Bat, Little Bent-wing Bat",Miniopterus australis,Present,93,Mammalia,6.15,Small,invertebrates,,nocturnal,1.0,0.0,1.0,False,True,False,False,True,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,True,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False
2022,Southern Whiteface,Aphelocephala leucopsis,Vulnerable,88,Aves,12.31,Small,seed,ground,non-nocturnal,2.0,1.0,0.0,True,True,False,False,True,False,False,False,False,False,False,True,True,False,False,False,False,False,False,False,False,False,False,False,True,True,True,False,True,False,False,False,False,False,False,True,True,False,False,False,False,False,False,True,True,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,True,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,True,True,True,False,True,True,False,True,False,False,False,False,False,False,True,True,False,False,True,False,True,True,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False
2022,White-winged Triller,Lalage tricolor,Present,88,Aves,25.0,Small,invertebrates,ground,non-nocturnal,1.0,1.0,0.0,False,True,False,False,True,False,False,False,False,False,False,True,True,False,False,False,False,False,False,False,False,False,False,True,True,True,True,False,True,False,True,False,False,False,True,True,False,False,False,False,False,False,False,True,False,False,False,True,True,False,True,True,True,True,False,True,True,True,False,False,True,False,False,True,False,True,False,False,False,True,True,False,True,False,True,True,True,False,True,False,True,True,False,False,True,False,False,False,False,True,True,True,False,False,True,True,False,True,True,False,False,False,True,False,False,False,False,False,False,False,True,False,False,False,False
2022,"Large-eared Pied Bat, Large Pied Bat",Chalinolobus dwyeri,Endangered,87,Mammalia,9.03,Small,invertebrates,,nocturnal,1.0,0.0,1.0,False,True,False,False,True,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,True,True,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False
2022,Long-footed Potoroo,Potorous longipes,Endangered,83,Mammalia,1900.0,Medium,other_plant,,nocturnal,1.0,0.0,1.0,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
2022,"Spotted-tailed Quoll, Tiger Quol",Dasyurus maculatus,Present,80,Mammalia,5500.0,Medium,vert_warm,,nocturnal,2.0,0.0,1.0,False,True,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,True,False,False,True,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,True,False,True,False,False,False,False,False,False,False,False,False,True,True,False,False,False,False,False,False,True,False,True,False,True,False,False,True,False,False,False,False,False,False
2022,Red-necked Stint,Calidris ruficollis,Present,79,Aves,26.79,Small,invertebrates,water_surface,non-nocturnal,2.0,2.0,0.0,True,True,False,False,True,True,False,False,False,False,False,True,True,True,False,True,False,False,False,False,False,False,False,True,False,True,True,True,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,True,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,True,False,False,False,False,False,False,False,True,False,True,False,True,True,True,True,False,False,True,True,False,False,False,False,False,False,False,False,False,False,False,True,True
2022,Eastern Horseshoe-bat,Rhinolophus megaphyllus,Present,78,Mammalia,10.06,Small,invertebrates,,nocturnal,1.0,0.0,1.0,False,True,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,True,True,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,True,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,True,False,False,False,False,False,False,False,False,False,False,False,False,False,True,True,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False
2022,Rose-crowned Fruit-Dove,Ptilinopus regina,Present,78,Aves,101.57,Small,fruit,canopy,non-nocturnal,1.0,1.0,0.0,False,False,True,False,True,False,False,False,False,False,False,False,False,False,False,False,True,False,True,False,False,False,False,True,False,True,False,True,False,False,False,False,False,False,False,False,False,False,True,False,False,True,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False
2022,Olive Whistler,Pachycephala olivacea,Present,76,Aves,41.2,Small,invertebrates,ground,non-nocturnal,1.0,2.0,0.0,False,True,False,False,True,False,False,False,False,False,False,True,True,False,False,False,False,True,False,False,False,False,True,True,False,True,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,True,False,False,True,False,False,False,False,False,False,False,False,False,True,True,True,False,False,False,False,False,False,False,False,True,True,True,True,True,True,False,False,True,False,False,False
2022,Spotted Harrier,Circus assimilis,Present,76,Aves,558.58,Small,vert_warm,ground,non-nocturnal,2.0,1.0,0.0,False,False,False,False,True,False,False,False,False,False,False,True,True,False,False,False,False,False,False,False,False,False,False,True,True,True,True,True,True,False,False,False,False,False,False,True,False,False,False,False,False,False,False,True,False,False,False,False,False,True,True,True,False,False,False,True,False,True,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,True,False,True,False,True,False,True,False,True,False,False,False,False,False,False,False,True,True,True,True,True,True,True,True,False,False,True,True,False,False,False,False,False,False,False,False,False,False,False,True,False
2022,"Long-nosed Fur-seal, New Zealand Fur-seal",Arctocephalus forsteri,Present,75,Mammalia,101250.0,Very Large,invertebrates,,nocturnal,1.0,0.0,2.0,False,True,False,False,False,False,True,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,True,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,True,False,False,False,False,False,False,False,False,False,False,True,True,False,False,False,False,False,False,False,True,True,False,False,True,False,False,False,False,False,False,False,False,False,False,True,False,True,True,False,False,False,True,True,False,False,False,False,False,False,False,False,False,False,False,False,False
2022,Southern Emu-wren,Stipiturus malachurus,Present,74,Aves,7.3,Small,invertebrates,ground,non-nocturnal,1.0,1.0,0.0,False,True,False,False,True,False,False,False,False,False,False,True,True,False,False,False,False,False,True,False,False,False,False,True,False,True,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,True,False,False,False,False,False,False,False,False,False,False,False,False,False,True,True,False,False,False,False,False,False,False,True,True,False,False,True,False,False,False,False,False,False,False,False,False,True,True,True,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,True,False,False
2022,Bar-tailed Godwit,Limosa lapponica,Present,71,Aves,291.65,Small,invertebrates,water_surface,non-nocturnal,1.0,2.0,0.0,False,True,False,False,True,True,False,False,False,False,False,True,True,True,False,True,False,False,False,False,False,False,False,True,True,True,True,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,True,False,False,False,False,True,False,False,True,False,False,False,False,True,True,False,True,False,False,False,False,True,True,False,False,False,False,False,False,False,False,False,False,True,True,False
2022,Leadbeater's Possum,Gymnobelideus leadbeateri,Critically Endangered,71,Mammalia,127.0,Small,invertebrates,,nocturnal,2.0,0.0,1.0,True,True,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,True,False,False,True,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
2022,Pink Robin,Petroica rodinogaster,Present,71,Aves,10.24,Small,invertebrates,ground,non-nocturnal,1.0,2.0,0.0,False,True,False,False,True,False,False,False,False,False,False,True,True,False,False,False,False,True,False,False,False,False,True,True,False,True,False,False,False,False,False,True,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,True,False,True,False,True,False,False,False,False,False,False,True,False,True,True,True,True,False,False,True,False,False,False
2022,Swift Parrot,Lathamus discolor,Critically Endangered,70,Aves,64.7,Small,nectar,mid_high,non-nocturnal,1.0,2.0,0.0,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,True,True,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,True,False,True,False,True,False,False,False,False,True,False,False,False,False,True,True,False,False,False,True,False,False,False
2022,Malleefowl,Leipoa ocellata,Vulnerable,69,Aves,1913.89,Medium,seed,ground,non-nocturnal,2.0,2.0,0.0,False,False,False,False,True,False,False,False,False,False,False,True,True,False,False,False,False,True,False,False,False,False,False,True,False,True,True,False,False,False,False,False,True,False,False,True,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,True,True,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,True,True,False,False,False,True,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
2022,Sooty Owl,Tyto tenebricosa,Present,69,Aves,660.6,Small,vert_warm,mid_high,nocturnal,1.0,1.0,0.0,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,True,False,True,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,True,True,True,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,True,False
2022,White-throated Needletail,Hirundapus caudacutus,Vulnerable,69,Aves,95.5,Small,invertebrates,aerial,non-nocturnal,1.0,1.0,0.0,False,True,False,False,True,False,False,False,False,True,True,False,False,False,False,False,False,False,True,False,False,False,True,True,False,True,True,True,False,False,False,True,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,True,False,False,False,False,False,False,True,False,True,True,True,True,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,True,False
2022,"Bridled Nail-tail Wallaby, Bridled Nailtail Wallaby",Onychogalea fraenata,Endangered,65,Mammalia,5500.0,Medium,other_plant,,nocturnal,1.0,0.0,1.0,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,True,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
2022,Blue-winged Parrot,Neophema chrysostoma,Vulnerable,64,Aves,46.1,Small,seed,ground,non-nocturnal,1.0,2.0,0.0,False,False,False,False,True,False,False,False,False,False,False,True,True,False,False,False,False,True,False,False,False,False,True,True,True,True,True,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,True,False,False,False,False,False,False,False,True,False,True,False,True,False,True,False,False,False,False,False,False,False,False,False,True,False,True,False,False,True,False,False,False
2022,Little Penguin,Eudyptula minor,Present,63,Aves,1107.82,Medium,fish,underwater,non-nocturnal,1.0,1.0,0.0,False,False,False,True,True,True,False,False,False,False,False,False,False,True,True,False,False,False,True,False,False,False,False,True,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,True,True,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,True,False,False,False,False,True,True,False,False,False,True,True,False,False,False,False,False,False,False,False
2022,Crested Bellbird,Oreoica gutturalis,Present,62,Aves,62.8,Small,invertebrates,ground,non-nocturnal,1.0,1.0,0.0,False,True,False,False,True,False,False,False,False,False,False,True,True,False,False,False,False,False,True,False,False,False,False,True,True,True,True,False,True,False,False,False,False,False,False,True,False,False,False,False,False,False,False,True,True,False,False,False,False,False,False,False,False,False,False,True,True,True,False,False,True,False,True,True,False,False,False,False,False,False,False,False,True,False,False,False,True,True,True,False,False,False,False,False,False,False,False,False,True,False,True,True,False,False,False,False,False,True,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,True
2022,Eastern Barred Bandicoot,Perameles gunnii,Present,62,Mammalia,870.0,Small,invertebrates,,nocturnal,1.0,0.0,1.0,False,True,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,True,True,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,True,True,True,True,False,False,False,False,False,False,False
2022,Satin Flycatcher,Myiagra cyanoleuca,Present,62,Aves,17.5,Small,invertebrates,canopy,non-nocturnal,1.0,1.0,0.0,False,True,False,False,True,False,False,False,False,False,False,False,False,False,False,False,True,False,True,False,False,False,True,True,False,True,True,True,False,False,False,True,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,True,True,True,True,False,False,False,False,False,True,False,False,False,True,False,False,False,False,False,True,False,True,False
2022,"Australian Fur-seal, Australo-African Fur-seal",Arctocephalus pusillus,Present,61,Mammalia,178500.0,Very Large,fish,,nocturnal,2.0,0.0,1.0,False,True,False,True,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,True,False,True,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,True,True,False,False,True,False,False,False,False,False,False,False,False,False,True,True,True,False,False,False,False,False,False,True,False,False,False,False,True,True,False,False,False,False,False,False,False
2022,"Pale Field-rat, Djini",Rattus tunneyi,Present,61,Mammalia,124.0,Small,seed,,nocturnal,2.0,0.0,1.0,True,True,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
2022,Brush-tailed Rock-wallaby,Petrogale penicillata,Vulnerable,59,Mammalia,7100.0,Medium,other_plant,,nocturnal,1.0,0.0,1.0,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,True,False,False,True,True,False,False,False,False,True,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,True,False,False,False,False,False,False,False,False,False,False,True,True,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False
2022,Plains-wanderer,Pedionomus torquatus,Critically Endangered,58,Aves,62.52,Small,invertebrates,ground,non-nocturnal,2.0,1.0,0.0,True,True,False,False,True,False,False,False,False,False,False,True,True,False,False,False,False,False,False,False,False,False,False,False,True,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
